text,cleaning,case_folding,tokenizing,normalisasi,label
Udh ada yeb padahal tapi masih kalah,Udh ada yeb padahal tapi masih kalah,udh ada yeb padahal tapi masih kalah,"['udh', 'ada', 'yeb', 'padahal', 'tapi', 'masih', 'kalah']","['sudah', 'ada', 'yeb', 'padahal', 'tapi', 'masih', 'kalah']",Non-Toxic
Gg hertod,Gg hertod,gg hertod,"['gg', 'hertod']","['gg', 'hertod']",Non-Toxic
Kutukan Roby panjoro,Kutukan Roby panjoro,kutukan roby panjoro,"['kutukan', 'roby', 'panjoro']","['kutukan', 'roby', 'panjoro']",Non-Toxic
Yeb tolongin yeb,Yeb tolongin yeb,yeb tolongin yeb,"['yeb', 'tolongin', 'yeb']","['yeb', 'tolongin', 'yeb']",Non-Toxic
Final nya gak seru banget,Final nya gak seru banget,final nya gak seru banget,"['final', 'nya', 'gak', 'seru', 'banget']","['final', 'nya', 'tidak', 'seru', 'banget']",Non-Toxic
Juara kok 1 kali sang robot merah BTR,Juara kok kali sang robot merah BTR,juara kok kali sang robot merah btr,"['juara', 'kok', 'kali', 'sang', 'robot', 'merah', 'btr']","['juara', 'kok', 'kali', 'sang', 'robot', 'merah', 'btr']",Non-Toxic
gg,gg,gg,['gg'],['gg'],Non-Toxic
Tapi onic kayak bisa aja ya,Tapi onic kayak bisa aja ya,tapi onic kayak bisa aja ya,"['tapi', 'onic', 'kayak', 'bisa', 'aja', 'ya']","['tapi', 'onic', 'kayak', 'bisa', 'saja', 'ya']",Non-Toxic
Yeb tolong yeb,Yeb tolong yeb,yeb tolong yeb,"['yeb', 'tolong', 'yeb']","['yeb', 'tolong', 'yeb']",Non-Toxic
Sonic jangan nangis 😂,Sonic jangan nangis,sonic jangan nangis,"['sonic', 'jangan', 'nangis']","['sonic', 'jangan', 'nangis']",Non-Toxic
Awal kehancuran onic😅,Awal kehancuran onic,awal kehancuran onic,"['awal', 'kehancuran', 'onic']","['awal', 'kehancuran', 'onic']",Non-Toxic
Oh nooooo😂,Oh nooooo,oh nooooo,"['oh', 'nooooo']","['oh', 'nooooo']",Non-Toxic
"Perasaan cara main onic gk gitu, disengaja kah 😂",Perasaan cara main onic gk gitu disengaja kah,perasaan cara main onic gk gitu disengaja kah,"['perasaan', 'cara', 'main', 'onic', 'gk', 'gitu', 'disengaja', 'kah']","['perasaan', 'cara', 'main', 'onic', 'tidak', 'gitu', 'disengaja', 'kah']",Non-Toxic
"Ya baguslah, ga onic onic mulu",Ya baguslah ga onic onic mulu,ya baguslah ga onic onic mulu,"['ya', 'baguslah', 'ga', 'onic', 'onic', 'mulu']","['ya', 'baguslah', 'tidak', 'onic', 'onic', 'mulu']",Non-Toxic
Anjai hertod,Anjai hertod,anjai hertod,"['anjai', 'hertod']","['anjai', 'hertod']",Non-Toxic
hertod pensi yt langsung menang mpl + paris geloo,hertod pensi yt langsung menang mpl paris geloo,hertod pensi yt langsung menang mpl paris geloo,"['hertod', 'pensi', 'yt', 'langsung', 'menang', 'mpl', 'paris', 'geloo']","['hertod', 'pensi', 'yt', 'langsung', 'menang', 'mpl', 'paris', 'geloo']",Non-Toxic
onic gk bisa main dari dulu udh ngedukung onic mlh anehh,onic gk bisa main dari dulu udh ngedukung onic mlh anehh,onic gk bisa main dari dulu udh ngedukung onic mlh anehh,"['onic', 'gk', 'bisa', 'main', 'dari', 'dulu', 'udh', 'ngedukung', 'onic', 'mlh', 'anehh']","['onic', 'tidak', 'bisa', 'main', 'dari', 'dulu', 'sudah', 'ngedukung', 'onic', 'mlh', 'anehh']",Non-Toxic
"KING OF REMONTADA? ❌🤣 
KING OF BADUT 🤡✅",KING OF REMONTADA KING OF BADUT,king of remontada king of badut,"['king', 'of', 'remontada', 'king', 'of', 'badut']","['king', 'of', 'remontada', 'king', 'of', 'badut']",Toxic
gelokkk BTR,gelokkk BTR,gelokkk btr,"['gelokkk', 'btr']","['gelokkk', 'btr']",Non-Toxic
Ok,Ok,ok,['ok'],['ok'],Non-Toxic
3:59:13,,,[],[],Non-Toxic
"Dari semua game, itu Onic memberikan perlawanan sengit kok. Memang BTR dari regular season udah sering ngalahin Onic. Ga ada game yg mudah sebenarnya. Memang BTR sedikit lebih baik aja dri Onic utk x ini.
Pas Nnael dikasih Akai, gw dah tau mrka bakalan ngasih perlawanan.",Dari semua game itu Onic memberikan perlawanan sengit kok Memang BTR dari regular season udah sering ngalahin Onic Ga ada game yg mudah sebenarnya Memang BTR sedikit lebih baik aja dri Onic utk x ini Pas Nnael dikasih Akai gw dah tau mrka bakalan ngasih perlawanan,dari semua game itu onic memberikan perlawanan sengit kok memang btr dari regular season udah sering ngalahin onic ga ada game yg mudah sebenarnya memang btr sedikit lebih baik aja dri onic utk x ini pas nnael dikasih akai gw dah tau mrka bakalan ngasih perlawanan,"['dari', 'semua', 'game', 'itu', 'onic', 'memberikan', 'perlawanan', 'sengit', 'kok', 'memang', 'btr', 'dari', 'regular', 'season', 'udah', 'sering', 'ngalahin', 'onic', 'ga', 'ada', 'game', 'yg', 'mudah', 'sebenarnya', 'memang', 'btr', 'sedikit', 'lebih', 'baik', 'aja', 'dri', 'onic', 'utk', 'x', 'ini', 'pas', 'nnael', 'dikasih', 'akai', 'gw', 'dah', 'tau', 'mrka', 'bakalan', 'ngasih', 'perlawanan']","['dari', 'semua', 'game', 'itu', 'onic', 'memberikan', 'perlawanan', 'sengit', 'kok', 'memang', 'btr', 'dari', 'regular', 'season', 'udah', 'sering', 'ngalahin', 'onic', 'tidak', 'ada', 'game', 'yang', 'mudah', 'sebenarnya', 'memang', 'btr', 'sedikit', 'lebih', 'baik', 'saja', 'dri', 'onic', 'untuk', 'x', 'ini', 'pas', 'nnael', 'dikasih', 'akai', 'gue', 'sudah', 'tau', 'mrka', 'bakalan', 'ngasih', 'perlawanan']",Non-Toxic
ngapain nangis jir,ngapain nangis jir,ngapain nangis jir,"['ngapain', 'nangis', 'jir']","['ngapain', 'nangis', 'jir']",Non-Toxic
Iya nih nangisin 11 trophy gw😢,Iya nih nangisin trophy gw,iya nih nangisin trophy gw,"['iya', 'nih', 'nangisin', 'trophy', 'gw']","['iya', 'nih', 'nangisin', 'trophy', 'gue']",Non-Toxic
Ngapain nangis masih ada 8 piala wleeeee🤭🤭,Ngapain nangis masih ada piala wleeeee,ngapain nangis masih ada piala wleeeee,"['ngapain', 'nangis', 'masih', 'ada', 'piala', 'wleeeee']","['ngapain', 'nangis', 'masih', 'ada', 'piala', 'wleeeee']",Non-Toxic
Gk juga,Gk juga,gk juga,"['gk', 'juga']","['tidak', 'juga']",Non-Toxic
Kena mental itu,Kena mental itu,kena mental itu,"['kena', 'mental', 'itu']","['kena', 'mental', 'itu']",Non-Toxic
​ @YoinkXFission  gimana bapalu aja kena mental nungguin BTR angkat piala sambil berak di aspal.pas udh selesai aja onic malah 0ada senyum😂,gimana bapalu aja kena mental nungguin BTR angkat piala sambil berak di aspalpas udh selesai aja onic malah ada senyum,gimana bapalu aja kena mental nungguin btr angkat piala sambil berak di aspalpas udh selesai aja onic malah ada senyum,"['gimana', 'bapalu', 'aja', 'kena', 'mental', 'nungguin', 'btr', 'angkat', 'piala', 'sambil', 'berak', 'di', 'aspalpas', 'udh', 'selesai', 'aja', 'onic', 'malah', 'ada', 'senyum']","['gimana', 'bapalu', 'saja', 'kena', 'mental', 'nungguin', 'btr', 'angkat', 'piala', 'sambil', 'berak', 'di', 'aspalpas', 'sudah', 'selesai', 'saja', 'onic', 'malah', 'ada', 'senyum']",Non-Toxic
4:03:44,,,[],[],Non-Toxic
mending skylar bawa onic juara 😂😂😂😂😂,mending skylar bawa onic juara,mending skylar bawa onic juara,"['mending', 'skylar', 'bawa', 'onic', 'juara']","['mending', 'skylar', 'bawa', 'onic', 'juara']",Non-Toxic
Sans kambing,Sans kambing,sans kambing,"['sans', 'kambing']","['sans', 'kambing']",Non-Toxic
4-1 Yee GG btr NT onic nah gini kan enak ga onic Mulu jdi lebih kelihatan kompetitif dan seru mpl ❤❤❤ GO INDONESIA GO,Yee GG btr NT onic nah gini kan enak ga onic Mulu jdi lebih kelihatan kompetitif dan seru mpl GO INDONESIA GO,yee gg btr nt onic nah gini kan enak ga onic mulu jdi lebih kelihatan kompetitif dan seru mpl go indonesia go,"['yee', 'gg', 'btr', 'nt', 'onic', 'nah', 'gini', 'kan', 'enak', 'ga', 'onic', 'mulu', 'jdi', 'lebih', 'kelihatan', 'kompetitif', 'dan', 'seru', 'mpl', 'go', 'indonesia', 'go']","['yee', 'gg', 'btr', 'nt', 'onic', 'nah', 'gini', 'kan', 'enak', 'tidak', 'onic', 'mulu', 'jdi', 'lebih', 'kelihatan', 'kompetitif', 'dan', 'seru', 'mpl', 'go', 'indonesia', 'go']",Non-Toxic
Wkwkk di bantai 😂😂😂😂😂,Wkwkk di bantai,wkwkk di bantai,"['wkwkk', 'di', 'bantai']","['wkwkk', 'di', 'bantai']",Non-Toxic
Awal kehancuran onic,Awal kehancuran onic,awal kehancuran onic,"['awal', 'kehancuran', 'onic']","['awal', 'kehancuran', 'onic']",Non-Toxic
"Juara mah bebas,pokenic🤭😹",Juara mah bebaspokenic,juara mah bebaspokenic,"['juara', 'mah', 'bebaspokenic']","['juara', 'mah', 'bebaspokenic']",Non-Toxic
k,k,k,['k'],['k'],Non-Toxic
ONIC AYAM KUNING PETOK PETOK🐤🐤🐤🐤🐤🐤🐤,ONIC AYAM KUNING PETOK PETOK,onic ayam kuning petok petok,"['onic', 'ayam', 'kuning', 'petok', 'petok']","['onic', 'ayam', 'kuning', 'petok', 'petok']",Non-Toxic
2 ph pun kalah onic😂,ph pun kalah onic,ph pun kalah onic,"['ph', 'pun', 'kalah', 'onic']","['ph', 'pun', 'kalah', 'onic']",Non-Toxic
Mpl s17 indo ga seru banyak setingan udh d tebak permintaan Sanz aja mau nya ketemu BTR terus udh ketauan d seting,Mpl s indo ga seru banyak setingan udh d tebak permintaan Sanz aja mau nya ketemu BTR terus udh ketauan d seting,mpl s indo ga seru banyak setingan udh d tebak permintaan sanz aja mau nya ketemu btr terus udh ketauan d seting,"['mpl', 's', 'indo', 'ga', 'seru', 'banyak', 'setingan', 'udh', 'd', 'tebak', 'permintaan', 'sanz', 'aja', 'mau', 'nya', 'ketemu', 'btr', 'terus', 'udh', 'ketauan', 'd', 'seting']","['mpl', 's', 'indo', 'tidak', 'seru', 'banyak', 'setingan', 'sudah', 'd', 'tebak', 'permintaan', 'sanz', 'saja', 'mau', 'nya', 'ketemu', 'btr', 'terus', 'sudah', 'ketauan', 'd', 'seting']",Non-Toxic
Onic sengaja kalah😂😂😂,Onic sengaja kalah,onic sengaja kalah,"['onic', 'sengaja', 'kalah']","['onic', 'sengaja', 'kalah']",Non-Toxic
maaf menuduh g baik semua,maaf menuduh g baik semua,maaf menuduh g baik semua,"['maaf', 'menuduh', 'g', 'baik', 'semua']","['maaf', 'menuduh', 'g', 'baik', 'semua']",Non-Toxic
Hadeh onic knp ini...,Hadeh onic knp ini,hadeh onic knp ini,"['hadeh', 'onic', 'knp', 'ini']","['hadeh', 'onic', 'knp', 'ini']",Non-Toxic
cuma rrq,cuma rrq,cuma rrq,"['cuma', 'rrq']","['cuma', 'rrq']",Non-Toxic
oyy,oyy,oyy,['oyy'],['oyy'],Non-Toxic
Hertod effect,Hertod effect,hertod effect,"['hertod', 'effect']","['hertod', 'effect']",Non-Toxic
Hertod effect,Hertod effect,hertod effect,"['hertod', 'effect']","['hertod', 'effect']",Non-Toxic
ok,ok,ok,['ok'],['ok'],Non-Toxic
Pintar yg nyalahin nnael,Pintar yg nyalahin nnael,pintar yg nyalahin nnael,"['pintar', 'yg', 'nyalahin', 'nnael']","['pintar', 'yang', 'nyalahin', 'nnael']",Non-Toxic
Ga seru final terngantuk,Ga seru final terngantuk,ga seru final terngantuk,"['ga', 'seru', 'final', 'terngantuk']","['tidak', 'seru', 'final', 'terngantuk']",Non-Toxic
"Kelra juga bisa,hanya takdir berkata lain.mohon jgn bandingkan kemampuan antara 2 pemain🙏",Kelra juga bisahanya takdir berkata lainmohon jgn bandingkan kemampuan antara pemain,kelra juga bisahanya takdir berkata lainmohon jgn bandingkan kemampuan antara pemain,"['kelra', 'juga', 'bisahanya', 'takdir', 'berkata', 'lainmohon', 'jgn', 'bandingkan', 'kemampuan', 'antara', 'pemain']","['kelra', 'juga', 'bisahanya', 'takdir', 'berkata', 'lainmohon', 'jgn', 'bandingkan', 'kemampuan', 'antara', 'pemain']",Non-Toxic
Hadeh btr cuman dipur doang ama onic wkwkwk kasian soalnya 😂😂,Hadeh btr cuman dipur doang ama onic wkwkwk kasian soalnya,hadeh btr cuman dipur doang ama onic wkwkwk kasian soalnya,"['hadeh', 'btr', 'cuman', 'dipur', 'doang', 'ama', 'onic', 'wkwkwk', 'kasian', 'soalnya']","['hadeh', 'btr', 'cuman', 'dipur', 'doang', 'ama', 'onic', 'wkwkwk', 'kasian', 'soalnya']",Non-Toxic
"​@BoyHandoko-t8odi pur?, kok 4-1 , lawak, lu pokenic🤭😹",todi pur kok lawak lu pokenic,todi pur kok lawak lu pokenic,"['todi', 'pur', 'kok', 'lawak', 'lu', 'pokenic']","['todi', 'pur', 'kok', 'lawak', 'lu', 'pokenic']",Non-Toxic
Pokeniccccccc 🤣🤣 byk kali alesan settingan yang,Pokeniccccccc byk kali alesan settingan yang,pokeniccccccc byk kali alesan settingan yang,"['pokeniccccccc', 'byk', 'kali', 'alesan', 'settingan', 'yang']","['pokeniccccccc', 'banyak', 'kali', 'alesan', 'settingan', 'yang']",Non-Toxic
​@Uhuk00onic kalah ga mslah krna juara mpl nya lebih banyak dri BTR apa lgi tem idola lu ppq yg brapa season ini cmn jdi perlengkapan d mpl 😅,kalah ga mslah krna juara mpl nya lebih banyak dri BTR apa lgi tem idola lu ppq yg brapa season ini cmn jdi perlengkapan d mpl,kalah ga mslah krna juara mpl nya lebih banyak dri btr apa lgi tem idola lu ppq yg brapa season ini cmn jdi perlengkapan d mpl,"['kalah', 'ga', 'mslah', 'krna', 'juara', 'mpl', 'nya', 'lebih', 'banyak', 'dri', 'btr', 'apa', 'lgi', 'tem', 'idola', 'lu', 'ppq', 'yg', 'brapa', 'season', 'ini', 'cmn', 'jdi', 'perlengkapan', 'd', 'mpl']","['kalah', 'tidak', 'mslah', 'krna', 'juara', 'mpl', 'nya', 'lebih', 'banyak', 'dri', 'btr', 'apa', 'lgi', 'tem', 'idola', 'lu', 'ppq', 'yang', 'brapa', 'season', 'ini', 'cmn', 'jdi', 'perlengkapan', 'd', 'mpl']",Non-Toxic
No knp onic kalah liat aja onic akan balas dendam,No knp onic kalah liat aja onic akan balas dendam,no knp onic kalah liat aja onic akan balas dendam,"['no', 'knp', 'onic', 'kalah', 'liat', 'aja', 'onic', 'akan', 'balas', 'dendam']","['no', 'knp', 'onic', 'kalah', 'liat', 'saja', 'onic', 'akan', 'balas', 'dendam']",Non-Toxic
"Kecap kelea, biasa aja tuh. Lebih jago Eman.",Kecap kelea biasa aja tuh Lebih jago Eman,kecap kelea biasa aja tuh lebih jago eman,"['kecap', 'kelea', 'biasa', 'aja', 'tuh', 'lebih', 'jago', 'eman']","['kecap', 'kelea', 'biasa', 'saja', 'tuh', 'lebih', 'jago', 'eman']",Non-Toxic
Msc lempem 😂,Msc lempem,msc lempem,"['msc', 'lempem']","['msc', 'lempem']",Non-Toxic
hebat kamu @Daneell-Z9,hebat kamu Z,hebat kamu z,"['hebat', 'kamu', 'z']","['hebat', 'kamu', 'z']",Non-Toxic
karma is real,karma is real,karma is real,"['karma', 'is', 'real']","['karma', 'is', 'real']",Non-Toxic
Telur,Telur,telur,['telur'],['telur'],Non-Toxic
bujett ga ada adi kaga juara tuch,bujett ga ada adi kaga juara tuch,bujett ga ada adi kaga juara tuch,"['bujett', 'ga', 'ada', 'adi', 'kaga', 'juara', 'tuch']","['bujett', 'tidak', 'ada', 'adi', 'kaga', 'juara', 'tuch']",Non-Toxic
hertod effect,hertod effect,hertod effect,"['hertod', 'effect']","['hertod', 'effect']",Non-Toxic
Onci,Onci,onci,['onci'],['onci'],Non-Toxic
Gg,Gg,gg,['gg'],['gg'],Non-Toxic
Malu oo kairi indon. perghh.. Kne bantai 4-1 bhaiii.. hahaha.. Bkn zaman Onik dah ni bro.. Hantar kelra balik PH. hahahah Tahniah BTR .,Malu oo kairi indon perghh Kne bantai bhaiii hahaha Bkn zaman Onik dah ni bro Hantar kelra balik PH hahahah Tahniah BTR,malu oo kairi indon perghh kne bantai bhaiii hahaha bkn zaman onik dah ni bro hantar kelra balik ph hahahah tahniah btr,"['malu', 'oo', 'kairi', 'indon', 'perghh', 'kne', 'bantai', 'bhaiii', 'hahaha', 'bkn', 'zaman', 'onik', 'dah', 'ni', 'bro', 'hantar', 'kelra', 'balik', 'ph', 'hahahah', 'tahniah', 'btr']","['malu', 'oo', 'kairi', 'indon', 'perghh', 'kne', 'bantai', 'bhaiii', 'hahaha', 'bkn', 'zaman', 'onik', 'sudah', 'ni', 'bro', 'hantar', 'kelra', 'balik', 'ph', 'hahahah', 'tahniah', 'btr']",Non-Toxic
effect hertod,effect hertod,effect hertod,"['effect', 'hertod']","['effect', 'hertod']",Non-Toxic
Onic bosen juara trus😂,Onic bosen juara trus,onic bosen juara trus,"['onic', 'bosen', 'juara', 'trus']","['onic', 'bosen', 'juara', 'trus']",Non-Toxic
Hertod juara😂,Hertod juara,hertod juara,"['hertod', 'juara']","['hertod', 'juara']",Non-Toxic
btrwin,btrwin,btrwin,['btrwin'],['btrwin'],Non-Toxic
yang katanya kelinci percobaan anjir,yang katanya kelinci percobaan anjir,yang katanya kelinci percobaan anjir,"['yang', 'katanya', 'kelinci', 'percobaan', 'anjir']","['yang', 'katanya', 'kelinci', 'percobaan', 'anjir']",Toxic
Nooooooooo oni kalah,Nooooooooo oni kalah,nooooooooo oni kalah,"['nooooooooo', 'oni', 'kalah']","['nooooooooo', 'oni', 'kalah']",Non-Toxic
ONIC udah bosen juara mulu,ONIC udah bosen juara mulu,onic udah bosen juara mulu,"['onic', 'udah', 'bosen', 'juara', 'mulu']","['onic', 'udah', 'bosen', 'juara', 'mulu']",Non-Toxic
king hertod,king hertod,king hertod,"['king', 'hertod']","['king', 'hertod']",Non-Toxic
Onic kentut kocak gda perlawanan,Onic kentut kocak gda perlawanan,onic kentut kocak gda perlawanan,"['onic', 'kentut', 'kocak', 'gda', 'perlawanan']","['onic', 'kentut', 'kocak', 'gda', 'perlawanan']",Non-Toxic
Halah nyocot wae di ayam ayamin gitu🤭,Halah nyocot wae di ayam ayamin gitu,halah nyocot wae di ayam ayamin gitu,"['halah', 'nyocot', 'wae', 'di', 'ayam', 'ayamin', 'gitu']","['halah', 'nyocot', 'wae', 'di', 'ayam', 'ayamin', 'gitu']",Non-Toxic
​ @Danu-lez baru juara udah belagu btr btr 😂😂,lez baru juara udah belagu btr btr,lez baru juara udah belagu btr btr,"['lez', 'baru', 'juara', 'udah', 'belagu', 'btr', 'btr']","['lez', 'baru', 'juara', 'udah', 'belagu', 'btr', 'btr']",Non-Toxic
"2 ph, hahaha
Eman ni Bos...Kelra biasa aja",ph hahaha Eman ni BosKelra biasa aja,ph hahaha eman ni boskelra biasa aja,"['ph', 'hahaha', 'eman', 'ni', 'boskelra', 'biasa', 'aja']","['ph', 'hahaha', 'eman', 'ni', 'boskelra', 'biasa', 'saja']",Non-Toxic
hertod juara😂,hertod juara,hertod juara,"['hertod', 'juara']","['hertod', 'juara']",Non-Toxic
Kelra jdi bapuk,Kelra jdi bapuk,kelra jdi bapuk,"['kelra', 'jdi', 'bapuk']","['kelra', 'jdi', 'bapuk']",Non-Toxic
kok,kok,kok,['kok'],['kok'],Non-Toxic
hahahhahhah,hahahhahhah,hahahhahhah,['hahahhahhah'],['hahahhahhah'],Non-Toxic
"mana combeck nya onic, Landak lawan robot tinggal di injak langsung penyet",mana combeck nya onic Landak lawan robot tinggal di injak langsung penyet,mana combeck nya onic landak lawan robot tinggal di injak langsung penyet,"['mana', 'combeck', 'nya', 'onic', 'landak', 'lawan', 'robot', 'tinggal', 'di', 'injak', 'langsung', 'penyet']","['mana', 'combeck', 'nya', 'onic', 'landak', 'lawan', 'robot', 'tinggal', 'di', 'injak', 'langsung', 'penyet']",Non-Toxic
Alhamdulillah onic kalah,Alhamdulillah onic kalah,alhamdulillah onic kalah,"['alhamdulillah', 'onic', 'kalah']","['alhamdulillah', 'onic', 'kalah']",Non-Toxic
Mpl? Skor 4 0 nya mana GK terima amat kalo onic kalah,Mpl Skor nya mana GK terima amat kalo onic kalah,mpl skor nya mana gk terima amat kalo onic kalah,"['mpl', 'skor', 'nya', 'mana', 'gk', 'terima', 'amat', 'kalo', 'onic', 'kalah']","['mpl', 'skor', 'nya', 'mana', 'tidak', 'terima', 'amat', 'kalau', 'onic', 'kalah']",Non-Toxic
kelas tod,kelas tod,kelas tod,"['kelas', 'tod']","['kelas', 'tod']",Non-Toxic
Koboy roamer overrated 😂😂,Koboy roamer overrated,koboy roamer overrated,"['koboy', 'roamer', 'overrated']","['koboy', 'roamer', 'overrated']",Non-Toxic
ONIC AYAM KUNING PETOK PETOK🐤🐤🐤🐤🐤🐤🐤,ONIC AYAM KUNING PETOK PETOK,onic ayam kuning petok petok,"['onic', 'ayam', 'kuning', 'petok', 'petok']","['onic', 'ayam', 'kuning', 'petok', 'petok']",Non-Toxic
Ina_alexander lol,Inaalexander lol,inaalexander lol,"['inaalexander', 'lol']","['inaalexander', 'lol']",Non-Toxic
Si gondrong gk jadi juara,Si gondrong gk jadi juara,si gondrong gk jadi juara,"['si', 'gondrong', 'gk', 'jadi', 'juara']","['si', 'gondrong', 'tidak', 'jadi', 'juara']",Non-Toxic
Onic bot cok di hadapan BTR gila gg cok,Onic bot cok di hadapan BTR gila gg cok,onic bot cok di hadapan btr gila gg cok,"['onic', 'bot', 'cok', 'di', 'hadapan', 'btr', 'gila', 'gg', 'cok']","['onic', 'bot', 'cok', 'di', 'hadapan', 'btr', 'gila', 'gg', 'cok']",Toxic
onic dibikin ayam”,onic dibikin ayam,onic dibikin ayam,"['onic', 'dibikin', 'ayam']","['onic', 'dibikin', 'ayam']",Non-Toxic
Bocil ph mana suaranya,Bocil ph mana suaranya,bocil ph mana suaranya,"['bocil', 'ph', 'mana', 'suaranya']","['bocil', 'ph', 'mana', 'suaranya']",Non-Toxic
jsss,jsss,jsss,['jsss'],['jsss'],Non-Toxic
efek hertod,efek hertod,efek hertod,"['efek', 'hertod']","['efek', 'hertod']",Non-Toxic
KELRA GAK GUNA,KELRA GAK GUNA,kelra gak guna,"['kelra', 'gak', 'guna']","['kelra', 'tidak', 'guna']",Non-Toxic
Btr lawan bot jir 4-0,Btr lawan bot jir,btr lawan bot jir,"['btr', 'lawan', 'bot', 'jir']","['btr', 'lawan', 'bot', 'jir']",Toxic
Kok alhamdullilah?🗿,Kok alhamdullilah,kok alhamdullilah,"['kok', 'alhamdullilah']","['kok', 'alhamdullilah']",Non-Toxic
Lu knp 😂,Lu knp,lu knp,"['lu', 'knp']","['lu', 'knp']",Non-Toxic
​ @lutfihasani8845 panas dia belum buka timnya puasa 😂😂😂,panas dia belum buka timnya puasa,panas dia belum buka timnya puasa,"['panas', 'dia', 'belum', 'buka', 'timnya', 'puasa']","['panas', 'dia', 'belum', 'buka', 'timnya', 'puasa']",Non-Toxic
"Tergantung siapa pelatihnya,onic juga sudah membuktikannya dgn menang lawan btr di awal playofs",Tergantung siapa pelatihnyaonic juga sudah membuktikannya dgn menang lawan btr di awal playofs,tergantung siapa pelatihnyaonic juga sudah membuktikannya dgn menang lawan btr di awal playofs,"['tergantung', 'siapa', 'pelatihnyaonic', 'juga', 'sudah', 'membuktikannya', 'dgn', 'menang', 'lawan', 'btr', 'di', 'awal', 'playofs']","['tergantung', 'siapa', 'pelatihnyaonic', 'juga', 'sudah', 'membuktikannya', 'dengan', 'menang', 'lawan', 'btr', 'di', 'awal', 'playofs']",Non-Toxic
Yg penting bisa stabil  pas play-off izinn🙏🙏,Yg penting bisa stabil pas playoff izinn,yg penting bisa stabil pas playoff izinn,"['yg', 'penting', 'bisa', 'stabil', 'pas', 'playoff', 'izinn']","['yang', 'penting', 'bisa', 'stabil', 'pas', 'playoff', 'izinn']",Non-Toxic
​ @The-king-of-ONIC  panas dia wkwkwk 😂😂,kingofONIC panas dia wkwkwk,kingofonic panas dia wkwkwk,"['kingofonic', 'panas', 'dia', 'wkwkwk']","['kingofonic', 'panas', 'dia', 'wkwkwk']",Non-Toxic
belagu bener baru sekali juara😂😂😂,belagu bener baru sekali juara,belagu bener baru sekali juara,"['belagu', 'bener', 'baru', 'sekali', 'juara']","['belagu', 'bener', 'baru', 'sekali', 'juara']",Non-Toxic
Dari awal gw lihat kelra ny songong banget,Dari awal gw lihat kelra ny songong banget,dari awal gw lihat kelra ny songong banget,"['dari', 'awal', 'gw', 'lihat', 'kelra', 'ny', 'songong', 'banget']","['dari', 'awal', 'gue', 'lihat', 'kelra', 'ny', 'songong', 'banget']",Toxic
Asal ga RRQ sih,Asal ga RRQ sih,asal ga rrq sih,"['asal', 'ga', 'rrq', 'sih']","['asal', 'tidak', 'rrq', 'sih']",Non-Toxic
